"","KIDSDRIV","HOMEKIDS","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","URBANICITY","AGE","YOJ","INCOME","HOME_VAL","CAR_AGE","TARGET_FLAG","TARGET_AMT"
"9236",1,4,TRUE,FALSE,FALSE,1,Home Maker,18,TRUE,5480,4,Sports Car,FALSE,0,0,FALSE,0,FALSE,36,0,0,84199,1,FALSE,6.71817683381069e-12
"9237",0,2,FALSE,TRUE,FALSE,1,Blue Collar,25,TRUE,17120,10,SUV,FALSE,0,0,FALSE,0,FALSE,44,13,38544,186304,1,FALSE,0
"9238",0,0,FALSE,FALSE,FALSE,3,Home Maker,43,TRUE,18540,16,Sports Car,FALSE,0,0,FALSE,1,FALSE,55,16,71012,0,11,FALSE,0
"9239",0,2,FALSE,TRUE,FALSE,1,Clerical,19,TRUE,6740,4,Sports Car,FALSE,0,0,FALSE,0,FALSE,35,7,25273,131584,1,FALSE,0
"9240",0,0,FALSE,FALSE,TRUE,1,Clerical,52,TRUE,11310,1,Pickup,FALSE,0,0,TRUE,1,TRUE,43,12,46915,0,1,TRUE,4414.16886283591
"9241",0,0,FALSE,TRUE,TRUE,3,Manager,29,TRUE,22490,6,Van,TRUE,0,0,FALSE,0,TRUE,59,12,71690,228322,22,FALSE,0
"9242",0,0,FALSE,FALSE,FALSE,0,Student,60,TRUE,19520,4,SUV,FALSE,5954,3,FALSE,5,TRUE,49,6,11069,0,3,TRUE,7003.05089570688
"9243",0,3,FALSE,TRUE,TRUE,1,Student,12,FALSE,14740,1,Minivan,TRUE,6840,3,FALSE,6,TRUE,43,0,0,0,1,TRUE,7262.7327836141
"9244",0,4,FALSE,TRUE,FALSE,3,Manager,47,TRUE,17010,6,SUV,FALSE,0,0,FALSE,0,TRUE,45,15,85727,256089,14,FALSE,0
"9245",0,0,FALSE,FALSE,FALSE,2,Professional,17,TRUE,11830,1,SUV,FALSE,5970,3,FALSE,0,TRUE,46,13,57323,0,6,FALSE,0
"9246",1,2,FALSE,TRUE,FALSE,0,Clerical,11,TRUE,6360,1,Sports Car,FALSE,4367,2,FALSE,0,TRUE,37,14,11607,132755,1,FALSE,0
"9247",0,1,TRUE,FALSE,FALSE,0,Blue Collar,48,FALSE,23410,1,Pickup,FALSE,26363,1,TRUE,5,TRUE,33,12,119869,0,1,TRUE,5485.22966119058
"9248",0,0,FALSE,FALSE,FALSE,1,Home Maker,36,TRUE,24610,6,Pickup,FALSE,0,0,FALSE,0,FALSE,48,9,47614,0,9,FALSE,0
"9249",0,0,FALSE,TRUE,TRUE,3,Manager,17,FALSE,6800,1,Pickup,TRUE,0,0,TRUE,1,TRUE,53,8,86541,281982,9,FALSE,0
"9250",0,0,FALSE,FALSE,FALSE,4,Doctor,28,TRUE,16990,6,SUV,FALSE,7675,2,FALSE,2,TRUE,67,5,52955,208565,19,FALSE,0
"9251",0,0,FALSE,TRUE,FALSE,3,Home Maker,22,TRUE,8930,1,Minivan,FALSE,0,0,FALSE,2,FALSE,50,14,7751,140665,17,FALSE,0
"9252",0,0,FALSE,FALSE,TRUE,3,Manager,28,TRUE,17350,1,Van,TRUE,0,0,FALSE,0,TRUE,56,7,1336,108929,12,FALSE,3.83406489719287e-12
"9253",0,0,FALSE,TRUE,TRUE,2,Professional,85,TRUE,21050,1,Van,FALSE,0,0,FALSE,0,FALSE,41,11,88508,231286,9,FALSE,0
"9254",1,1,FALSE,TRUE,TRUE,1,Professional,31,TRUE,15380,5,Minivan,TRUE,0,0,FALSE,1,TRUE,43,13,78288,316436,8,FALSE,0
"9255",0,0,FALSE,TRUE,FALSE,1,Home Maker,27,TRUE,6320,1,SUV,FALSE,0,0,FALSE,4,TRUE,39,0,0,101305,6,FALSE,0
"9256",1,2,FALSE,TRUE,TRUE,0,Blue Collar,33,FALSE,7530,4,Pickup,TRUE,0,0,TRUE,2,FALSE,40,14,43488,123204,1,FALSE,0
"9257",0,2,TRUE,FALSE,TRUE,2,Manager,37,TRUE,17070,1,Minivan,TRUE,6297,2,FALSE,0,TRUE,36,12,115701,0,1,FALSE,0
"9258",0,0,FALSE,TRUE,TRUE,1,Blue Collar,26,FALSE,13840,4,Minivan,FALSE,0,0,FALSE,0,TRUE,47,15,44366,181082,7,FALSE,0
"9259",0,0,FALSE,TRUE,FALSE,0,Blue Collar,50,FALSE,16860,1,SUV,FALSE,0,0,FALSE,0,FALSE,49,14,21494,145029,4,FALSE,0
"9260",0,0,FALSE,FALSE,FALSE,0,Blue Collar,19,TRUE,19300,5,SUV,FALSE,10846,2,FALSE,5,TRUE,49,12,122433,0,9,FALSE,0
"9261",0,0,FALSE,TRUE,TRUE,1,Student,48,FALSE,1500,4,Minivan,TRUE,25494,3,TRUE,6,TRUE,48,0,0,0,8,TRUE,3104.54424324941
"9262",0,0,FALSE,TRUE,TRUE,2,Manager,31,TRUE,18690,13,Minivan,TRUE,0,0,FALSE,0,TRUE,41,10,69292,224779,5,FALSE,0
"9263",0,0,FALSE,TRUE,FALSE,1,Professional,6,TRUE,14250,10,SUV,FALSE,0,0,FALSE,1,TRUE,41,10,34473,170845,9,FALSE,0
"9264",0,2,FALSE,TRUE,FALSE,1,Professional,9,TRUE,5510,3,Sports Car,FALSE,0,0,TRUE,2,TRUE,37,4,40091,154672,1,TRUE,4640.39978354835
"9265",1,2,FALSE,TRUE,FALSE,2,Blue Collar,61,FALSE,14430,9,SUV,FALSE,0,0,FALSE,1,TRUE,37,14,75605,215859,13,FALSE,0
"9266",0,0,FALSE,FALSE,TRUE,1,Blue Collar,29,FALSE,38900,1,Panel Truck,FALSE,0,0,FALSE,2,TRUE,43,13,78854,274939,6,FALSE,0
"9267",0,0,FALSE,FALSE,FALSE,2,Home Maker,32,TRUE,4050,7,SUV,FALSE,0,0,FALSE,0,TRUE,42,10,6600,0,10,FALSE,0
"9268",0,0,FALSE,TRUE,TRUE,2,Manager,15,FALSE,20870,9,Van,TRUE,0,0,FALSE,1,TRUE,52,7,71208,285153,14,FALSE,0
"9269",0,1,TRUE,FALSE,TRUE,2,Manager,15,TRUE,21950,6,Van,FALSE,5074,3,FALSE,4,TRUE,43,11,82918,0,12,FALSE,2.11967456056434e-12
"9270",0,0,FALSE,TRUE,FALSE,1,Clerical,50,TRUE,5470,1,Sports Car,FALSE,8270,2,FALSE,3,FALSE,50,14,30743,175499,1,FALSE,0
"9271",0,0,FALSE,FALSE,FALSE,4,Home Maker,26,TRUE,5900,7,SUV,FALSE,8822,2,FALSE,0,TRUE,44,0,0,0,15,FALSE,0
"9272",0,1,FALSE,TRUE,TRUE,1,Student,22,FALSE,5000,1,Pickup,TRUE,1091,1,FALSE,5,TRUE,36,8,20494,0,7,TRUE,3866.61540675251
"9273",0,0,FALSE,TRUE,TRUE,3,None,5,FALSE,27170,4,Panel Truck,FALSE,5788,3,FALSE,6,TRUE,46,13,119961,195795,14,FALSE,0
"9274",0,4,FALSE,TRUE,FALSE,2,Clerical,45,TRUE,22540,5,Sports Car,FALSE,0,0,FALSE,0,TRUE,29,10,53758,139900,9,FALSE,0
"9275",0,0,FALSE,FALSE,FALSE,3,Manager,72,TRUE,7690,4,SUV,FALSE,4832,2,FALSE,0,TRUE,49,7,67026,239518,19,FALSE,0
"9276",0,0,FALSE,TRUE,FALSE,2,Blue Collar,32,FALSE,10710,8,SUV,FALSE,0,0,FALSE,0,TRUE,45,12,73473,251927,9,FALSE,0
"9277",0,0,FALSE,FALSE,TRUE,3,Professional,27,TRUE,44050,4,Minivan,FALSE,0,0,FALSE,0,FALSE,48,8,146434,381639,21,FALSE,0
"9278",0,2,TRUE,FALSE,FALSE,3,Lawyer,18,TRUE,18730,4,SUV,FALSE,1558,3,FALSE,0,TRUE,43,14,92731,274126,12,FALSE,0
"9279",0,1,TRUE,FALSE,TRUE,1,Student,32,FALSE,11910,4,Pickup,FALSE,2361,3,FALSE,4,TRUE,34,0,0,0,1,TRUE,6236.63016561732
"9280",0,0,FALSE,TRUE,FALSE,1,Blue Collar,51,FALSE,18110,1,Minivan,FALSE,7769,3,FALSE,4,TRUE,40,11,59822,171876,1,FALSE,0
"9281",0,0,FALSE,TRUE,FALSE,4,Doctor,51,TRUE,6900,6,SUV,FALSE,0,0,FALSE,1,TRUE,54,9,3032,96814,16,FALSE,0
"9282",0,1,FALSE,TRUE,FALSE,1,Student,29,TRUE,5200,1,SUV,FALSE,0,0,FALSE,1,TRUE,37,0,0,0,6,FALSE,0
"9283",0,0,FALSE,FALSE,TRUE,3,None,31,FALSE,6300,1,Pickup,FALSE,0,0,TRUE,0,TRUE,48,12,144922,0,20,TRUE,2768.88409917215
"9284",1,2,FALSE,TRUE,TRUE,0,Student,18,TRUE,1500,11,Minivan,TRUE,0,0,FALSE,1,FALSE,41,0,0,0,8,FALSE,0
"9285",0,3,TRUE,FALSE,TRUE,1,Manager,5,TRUE,23460,11,Minivan,FALSE,4675,3,FALSE,1,TRUE,33,13,34200,0,1,FALSE,0
"9286",0,0,FALSE,TRUE,FALSE,2,Manager,38,TRUE,3080,9,SUV,FALSE,8982,2,FALSE,2,TRUE,57,18,136210,407853,11,FALSE,0
"9287",1,3,FALSE,TRUE,TRUE,4,None,34,FALSE,5900,10,Pickup,TRUE,0,0,FALSE,2,TRUE,44,16,119998,331683,11,FALSE,0
"9288",0,2,TRUE,FALSE,TRUE,2,Student,10,FALSE,27960,6,Panel Truck,TRUE,2706,3,FALSE,7,TRUE,33,11,21460,0,1,TRUE,8853.44239613711
"9289",0,0,FALSE,TRUE,TRUE,4,Lawyer,47,TRUE,15720,14,Minivan,FALSE,0,0,FALSE,0,TRUE,41,12,135103,321449,19,FALSE,0
"9290",0,3,FALSE,TRUE,TRUE,3,Manager,37,TRUE,12860,7,Minivan,TRUE,0,0,FALSE,1,TRUE,44,12,69620,239561,15,FALSE,0
"9291",0,0,FALSE,TRUE,TRUE,1,Blue Collar,20,FALSE,17360,6,Minivan,FALSE,32434,2,FALSE,2,TRUE,48,13,36835,167142,10,FALSE,0
"9292",0,2,FALSE,TRUE,FALSE,4,Manager,19,TRUE,9210,1,SUV,FALSE,0,0,FALSE,0,TRUE,45,8,32097,121354,14,FALSE,0
"9293",0,0,FALSE,FALSE,TRUE,2,Student,28,FALSE,24450,6,Panel Truck,TRUE,4033,1,FALSE,1,FALSE,41,0,0,0,11,FALSE,0
"9294",0,0,FALSE,FALSE,TRUE,1,Blue Collar,32,FALSE,13700,4,Minivan,FALSE,7373,3,TRUE,2,TRUE,37,7,61790,0,7,TRUE,5028.5776440645
"9295",1,1,FALSE,TRUE,FALSE,1,Blue Collar,38,FALSE,10820,13,SUV,FALSE,0,0,FALSE,0,FALSE,42,14,52141,152990,9,FALSE,0
"9296",0,0,FALSE,FALSE,TRUE,2,Blue Collar,5,FALSE,7300,4,Pickup,FALSE,3075,4,FALSE,5,TRUE,58,8,77297,280067,1,TRUE,6743.76024801821
"9297",0,0,FALSE,TRUE,TRUE,0,Blue Collar,38,FALSE,24870,4,Panel Truck,TRUE,0,0,FALSE,0,FALSE,40,10,27073,126366,1,FALSE,0
"9298",0,0,FALSE,FALSE,FALSE,1,Blue Collar,40,FALSE,11430,4,SUV,FALSE,0,0,FALSE,1,FALSE,51,11,48333,147634,1,FALSE,0
"9299",0,0,FALSE,TRUE,FALSE,1,Student,40,FALSE,2920,1,SUV,FALSE,0,0,FALSE,4,FALSE,46,13,14193,0,8,FALSE,0
"9300",0,0,FALSE,TRUE,TRUE,4,Lawyer,12,TRUE,13820,6,Minivan,TRUE,7575,2,FALSE,0,TRUE,60,15,63192,254621,16,FALSE,0
"9301",0,0,FALSE,FALSE,TRUE,4,Lawyer,35,TRUE,17960,1,Van,TRUE,0,0,FALSE,3,TRUE,36,12,103138,290185,20,FALSE,0
"9302",0,0,FALSE,FALSE,TRUE,4,Lawyer,17,TRUE,15340,6,Minivan,FALSE,0,0,FALSE,0,TRUE,53,11,168419,0,15,FALSE,0
"9303",0,1,TRUE,FALSE,FALSE,1,Blue Collar,22,FALSE,13670,1,SUV,FALSE,0,0,FALSE,0,FALSE,33,10,34192,0,7,FALSE,0
"9304",0,3,FALSE,TRUE,FALSE,1,Home Maker,34,TRUE,14720,1,SUV,FALSE,0,0,FALSE,3,TRUE,30,12,31806,140927,1,FALSE,0
"9305",0,0,FALSE,TRUE,TRUE,0,Clerical,73,FALSE,23720,11,Panel Truck,TRUE,4006,1,FALSE,0,TRUE,57,9,26222,165896,1,FALSE,6.20444768765435e-12
"9306",0,0,FALSE,TRUE,TRUE,1,Blue Collar,19,FALSE,7100,1,Pickup,TRUE,995,3,FALSE,3,TRUE,56,14,22881,174663,1,TRUE,5711.07214642343
"9307",0,0,FALSE,FALSE,FALSE,4,Manager,30,TRUE,43090,1,Pickup,FALSE,3475,1,FALSE,1,TRUE,64,15,185586,0,10,FALSE,0
"9308",0,1,TRUE,FALSE,TRUE,2,Professional,13,FALSE,24420,10,Panel Truck,TRUE,0,0,FALSE,0,TRUE,44,16,89888,302923,8,FALSE,1.43921321357965e-11
"9309",0,5,FALSE,TRUE,TRUE,1,Student,6,FALSE,16810,1,Van,FALSE,1975,3,FALSE,8,TRUE,30,0,0,0,1,TRUE,7789.16749610009
"9310",1,1,FALSE,TRUE,FALSE,1,Blue Collar,49,FALSE,20490,9,SUV,FALSE,0,0,TRUE,0,FALSE,62,15,60216,227488,7,FALSE,0
"9311",0,0,FALSE,TRUE,TRUE,0,Blue Collar,63,FALSE,19050,4,Van,TRUE,0,0,FALSE,3,TRUE,45,11,53556,167505,1,TRUE,7474.04067644352
"9312",0,0,FALSE,FALSE,TRUE,1,Blue Collar,26,FALSE,2330,13,Minivan,TRUE,0,0,TRUE,0,TRUE,44,10,63426,209773,1,FALSE,0
"9313",0,1,TRUE,FALSE,FALSE,2,Blue Collar,55,FALSE,19910,4,SUV,FALSE,4156,1,TRUE,2,TRUE,31,14,86794,0,8,TRUE,5878.28094880265
"9314",0,0,FALSE,FALSE,FALSE,3,Lawyer,31,TRUE,29300,3,Sports Car,FALSE,0,0,FALSE,1,TRUE,46,10,121840,326187,19,FALSE,0
"9315",0,0,FALSE,TRUE,FALSE,3,Lawyer,45,TRUE,13350,6,Sports Car,FALSE,5906,2,FALSE,4,TRUE,65,14,97766,231739,9,FALSE,0
"9316",0,0,FALSE,FALSE,TRUE,1,Student,32,FALSE,9200,3,Pickup,FALSE,11583,3,FALSE,3,TRUE,46,0,0,0,1,TRUE,5813.79257848616
"9317",0,1,TRUE,FALSE,TRUE,2,Professional,35,TRUE,13260,6,Minivan,TRUE,5754,5,FALSE,0,TRUE,42,7,75626,246952,8,FALSE,0
"9318",0,1,FALSE,TRUE,FALSE,3,Manager,5,TRUE,8210,10,SUV,FALSE,8401,1,FALSE,0,TRUE,24,7,51505,201604,16,FALSE,0
"9319",0,0,FALSE,TRUE,TRUE,3,None,42,TRUE,17460,1,Van,TRUE,2629,3,FALSE,1,TRUE,54,5,40355,188388,9,FALSE,0
"9320",0,0,FALSE,FALSE,TRUE,0,Blue Collar,23,TRUE,3350,6,Minivan,TRUE,0,0,FALSE,0,TRUE,45,7,18503,0,1,FALSE,0
"9321",0,0,FALSE,TRUE,FALSE,2,Manager,27,TRUE,25840,4,Minivan,FALSE,0,0,FALSE,2,TRUE,51,15,108237,305752,11,FALSE,0
"9322",0,0,FALSE,TRUE,FALSE,0,Student,22,TRUE,17680,10,Minivan,FALSE,0,0,FALSE,0,TRUE,38,0,0,0,9,FALSE,0
"9323",0,0,FALSE,TRUE,TRUE,3,Manager,33,TRUE,20120,1,Minivan,FALSE,5996,3,FALSE,4,TRUE,49,14,45321,191423,13,FALSE,0
"9324",0,0,FALSE,TRUE,FALSE,2,Manager,57,TRUE,9270,1,SUV,FALSE,6662,1,FALSE,5,TRUE,51,13,63150,190671,12,FALSE,0
"9325",0,0,FALSE,FALSE,FALSE,4,Doctor,5,TRUE,17600,1,Sports Car,FALSE,0,0,FALSE,3,TRUE,67,13,94046,0,14,FALSE,1.16314916335687e-12
"9326",0,0,FALSE,FALSE,FALSE,2,Manager,23,TRUE,17820,10,SUV,FALSE,0,0,FALSE,0,TRUE,61,5,102203,306677,10,FALSE,0
"9327",0,0,FALSE,FALSE,FALSE,4,Doctor,54,TRUE,16320,1,Pickup,FALSE,0,0,TRUE,2,TRUE,54,6,43946,0,14,FALSE,0
"9328",0,0,FALSE,FALSE,FALSE,4,Doctor,36,TRUE,34440,1,Pickup,FALSE,0,0,FALSE,0,TRUE,50,8,82493,244793,7,FALSE,0
"9329",0,0,FALSE,FALSE,FALSE,1,Blue Collar,9,FALSE,6200,7,Sports Car,FALSE,0,0,FALSE,0,TRUE,47,8,59135,197231,10,FALSE,0
"9330",0,2,FALSE,TRUE,TRUE,1,Blue Collar,35,FALSE,19510,11,Van,TRUE,956,2,FALSE,0,TRUE,38,10,35311,179004,10,FALSE,0
"9331",0,0,FALSE,TRUE,FALSE,0,Blue Collar,23,TRUE,14020,6,Sports Car,FALSE,0,0,FALSE,0,FALSE,41,11,23250,158854,1,FALSE,0
"9332",0,0,FALSE,FALSE,TRUE,0,Student,25,TRUE,6200,9,Pickup,FALSE,25973,1,TRUE,0,TRUE,47,0,0,0,5,TRUE,3936.51783966298
"9333",0,0,FALSE,TRUE,TRUE,1,Blue Collar,21,FALSE,20970,4,Van,FALSE,639,3,FALSE,3,TRUE,48,8,54834,181310,1,FALSE,0
"9334",0,0,FALSE,TRUE,TRUE,1,Clerical,12,FALSE,8350,10,Pickup,FALSE,7143,2,FALSE,7,TRUE,47,7,21517,130812,1,TRUE,5819.61849638392
"9335",0,0,FALSE,TRUE,TRUE,0,Blue Collar,45,FALSE,16780,4,Van,FALSE,3809,2,FALSE,5,TRUE,47,13,45431,192184,1,TRUE,7501.96836987167
"9336",0,0,FALSE,TRUE,FALSE,4,Manager,18,FALSE,33440,6,Pickup,FALSE,3189,1,FALSE,0,TRUE,41,14,173691,428992,16,FALSE,0
"9337",0,0,FALSE,TRUE,FALSE,2,Student,5,FALSE,29730,10,Pickup,FALSE,0,0,FALSE,0,TRUE,42,5,13373,0,12,FALSE,0
"9338",0,0,FALSE,TRUE,TRUE,2,Blue Collar,33,FALSE,20760,1,Minivan,FALSE,0,0,TRUE,0,TRUE,44,12,92261,271926,10,FALSE,0
"9339",0,3,FALSE,TRUE,TRUE,3,Manager,54,TRUE,42560,4,Minivan,FALSE,0,0,FALSE,0,TRUE,34,11,159559,387220,21,FALSE,0
"9340",0,0,FALSE,FALSE,FALSE,1,Home Maker,5,TRUE,16760,6,SUV,FALSE,0,0,FALSE,1,TRUE,51,0,0,0,4,FALSE,0
"9341",0,0,FALSE,FALSE,FALSE,0,Student,48,TRUE,6500,1,Sports Car,FALSE,0,0,FALSE,6,TRUE,50,12,0,0,4,TRUE,5582.55353979924
"9342",0,0,FALSE,TRUE,FALSE,2,Professional,25,TRUE,18900,17,SUV,FALSE,0,0,FALSE,1,TRUE,48,12,106409,285597,8,FALSE,0
"9343",0,0,FALSE,TRUE,FALSE,2,Student,29,FALSE,5300,1,Sports Car,FALSE,8080,1,TRUE,5,TRUE,38,0,0,0,11,TRUE,3449.3165960123
"9344",0,0,FALSE,FALSE,TRUE,2,Manager,50,TRUE,1500,1,Minivan,TRUE,3850,1,FALSE,1,TRUE,50,11,54344,0,10,FALSE,1.06371443269373e-11
"9345",0,0,FALSE,TRUE,TRUE,2,Blue Collar,29,FALSE,25230,1,Panel Truck,TRUE,8207,1,FALSE,7,TRUE,38,9,156060,381438,9,FALSE,0
"9346",0,1,TRUE,FALSE,FALSE,1,Blue Collar,37,FALSE,4700,6,Sports Car,FALSE,0,0,TRUE,1,TRUE,32,9,89286,0,9,TRUE,3055.42591837221
"9347",0,2,FALSE,TRUE,FALSE,4,Doctor,37,TRUE,18490,7,SUV,FALSE,0,0,FALSE,2,TRUE,44,11,242731,545492,17,FALSE,0
"9348",0,3,FALSE,TRUE,FALSE,2,Student,31,FALSE,8540,1,SUV,FALSE,0,0,FALSE,0,FALSE,60,17,6104,0,7,FALSE,0
"9349",1,2,FALSE,TRUE,FALSE,0,Home Maker,47,TRUE,7100,6,Sports Car,FALSE,0,0,FALSE,0,FALSE,43,12,23996,150242,7,FALSE,0
"9350",0,0,FALSE,TRUE,TRUE,3,None,35,FALSE,17160,13,Van,TRUE,2269,3,FALSE,1,TRUE,41,14,117609,320228,1,FALSE,0
"9351",0,0,FALSE,TRUE,FALSE,0,Blue Collar,56,TRUE,17420,10,SUV,FALSE,0,0,FALSE,0,TRUE,50,15,22254,127571,1,FALSE,0
"9352",0,0,FALSE,FALSE,TRUE,2,Blue Collar,19,FALSE,19980,7,Van,TRUE,8054,2,FALSE,0,TRUE,46,7,82149,0,10,FALSE,0
"9353",0,0,FALSE,TRUE,FALSE,2,Professional,33,TRUE,20680,15,Sports Car,FALSE,0,0,FALSE,2,TRUE,50,12,58643,212459,8,FALSE,0
"9354",0,0,FALSE,TRUE,FALSE,3,Manager,39,TRUE,27530,4,Minivan,FALSE,0,0,FALSE,0,TRUE,48,6,41483,306956,20,FALSE,0
"9355",0,0,FALSE,FALSE,FALSE,2,Blue Collar,54,FALSE,15490,6,Sports Car,FALSE,2441,2,FALSE,0,TRUE,43,6,86530,0,13,TRUE,5710.2916407421
"9356",0,0,FALSE,FALSE,TRUE,3,Professional,52,TRUE,12480,1,Minivan,FALSE,0,0,FALSE,0,TRUE,39,10,70436,0,14,FALSE,0
"9357",0,0,FALSE,FALSE,FALSE,0,Blue Collar,5,TRUE,13670,4,SUV,FALSE,0,0,FALSE,0,FALSE,37,11,39777,123004,8,FALSE,0
"9358",0,2,FALSE,TRUE,FALSE,2,Professional,37,FALSE,34390,1,Van,FALSE,0,0,FALSE,0,TRUE,40,15,175263,447360,9,FALSE,0
"9359",0,0,FALSE,FALSE,FALSE,0,Blue Collar,25,TRUE,16390,10,SUV,FALSE,0,0,FALSE,0,FALSE,49,11,29016,0,1,FALSE,0
"9360",0,0,FALSE,FALSE,FALSE,1,Student,38,FALSE,7180,6,Sports Car,FALSE,19036,2,TRUE,4,FALSE,54,0,0,0,5,FALSE,0
"9361",0,0,FALSE,FALSE,FALSE,1,Clerical,21,TRUE,21770,7,Minivan,FALSE,1105,2,FALSE,6,TRUE,53,13,35516,0,1,FALSE,0
"9362",0,0,FALSE,TRUE,TRUE,2,Home Maker,52,TRUE,18420,6,Minivan,TRUE,8698,1,FALSE,4,TRUE,39,0,0,80529,7,FALSE,0
"9363",0,1,FALSE,TRUE,TRUE,3,Professional,28,TRUE,6050,10,Pickup,TRUE,23176,1,FALSE,6,TRUE,35,12,8701,80364,17,FALSE,0
"9364",0,0,FALSE,TRUE,FALSE,2,Blue Collar,29,FALSE,11440,7,SUV,FALSE,0,0,FALSE,0,TRUE,54,16,63195,211882,2,FALSE,0
"9365",0,0,FALSE,TRUE,FALSE,0,Clerical,50,TRUE,13160,5,Minivan,TRUE,1943,3,FALSE,0,TRUE,49,13,7784,98722,7,FALSE,0
"9366",0,0,FALSE,TRUE,FALSE,1,Student,16,FALSE,7810,4,SUV,FALSE,0,0,TRUE,2,FALSE,55,12,8088,0,1,FALSE,0
"9367",1,2,FALSE,TRUE,TRUE,0,Clerical,22,TRUE,6110,13,Minivan,TRUE,0,0,FALSE,2,FALSE,38,14,8117,99799,7,FALSE,0
"9368",0,2,FALSE,TRUE,FALSE,2,Clerical,36,TRUE,6580,1,Sports Car,FALSE,21939,2,TRUE,1,TRUE,36,12,24612,275175,8,TRUE,3820.92067752847
"9369",2,3,TRUE,FALSE,TRUE,1,Blue Collar,36,FALSE,12400,6,Minivan,FALSE,0,0,FALSE,0,FALSE,45,10,64015,0,1,FALSE,9.40574315013899e-12
"9370",1,2,TRUE,FALSE,FALSE,4,Doctor,48,TRUE,31980,1,Minivan,FALSE,30986,2,TRUE,0,TRUE,40,9,214199,539729,17,FALSE,0
"9371",0,0,FALSE,FALSE,TRUE,2,Blue Collar,43,FALSE,13080,1,Minivan,FALSE,6748,3,FALSE,0,TRUE,43,10,97953,0,12,FALSE,0
"9372",0,0,FALSE,TRUE,FALSE,2,Manager,7,TRUE,12800,10,SUV,FALSE,0,0,FALSE,0,TRUE,35,12,78021,223694,1,FALSE,0
"9373",0,0,FALSE,TRUE,TRUE,2,Professional,8,TRUE,7390,3,Pickup,FALSE,2799,2,FALSE,7,TRUE,52,15,58869,173894,9,FALSE,0
"9374",0,2,TRUE,FALSE,TRUE,3,None,37,FALSE,26380,8,Panel Truck,TRUE,4718,2,FALSE,6,TRUE,39,12,71486,0,14,TRUE,8183.27756841651
"9375",0,0,FALSE,FALSE,TRUE,2,Blue Collar,9,FALSE,10580,9,Minivan,TRUE,0,0,FALSE,2,FALSE,46,7,38786,150824,7,FALSE,0
"9376",0,0,FALSE,FALSE,FALSE,2,Blue Collar,23,FALSE,29930,4,Sports Car,FALSE,0,0,FALSE,6,FALSE,40,11,119244,349833,1,FALSE,0
"9377",0,0,FALSE,TRUE,TRUE,2,Blue Collar,18,FALSE,5400,1,Minivan,FALSE,0,0,FALSE,1,FALSE,39,11,90635,251424,9,FALSE,0
"9378",0,2,FALSE,TRUE,FALSE,1,Clerical,42,TRUE,15120,6,Sports Car,FALSE,5358,1,FALSE,7,TRUE,41,16,35636,150462,1,TRUE,6356.58081782927
"9379",0,0,FALSE,TRUE,FALSE,0,Clerical,64,TRUE,1500,6,Sports Car,FALSE,0,0,FALSE,0,TRUE,50,14,78510,232988,3,FALSE,0
"9380",0,3,TRUE,FALSE,FALSE,1,Home Maker,61,TRUE,20020,4,SUV,FALSE,0,0,FALSE,0,FALSE,36,12,17663,134466,6,FALSE,0
"9381",0,0,FALSE,TRUE,FALSE,1,Professional,5,TRUE,10270,15,SUV,FALSE,0,0,FALSE,1,TRUE,53,7,34730,169666,1,FALSE,0
"9382",0,0,FALSE,TRUE,FALSE,3,Lawyer,24,TRUE,20500,25,SUV,FALSE,0,0,FALSE,0,TRUE,56,9,67620,245585,17,FALSE,0
"9383",0,0,FALSE,TRUE,FALSE,1,Blue Collar,30,TRUE,7870,1,SUV,FALSE,0,0,FALSE,0,TRUE,46,8,51822,174401,1,FALSE,0
"9384",0,0,FALSE,FALSE,FALSE,2,Professional,64,TRUE,17010,9,SUV,TRUE,30646,1,TRUE,10,TRUE,20,10,38681,0,10,TRUE,6198.7687131534
"9385",1,1,FALSE,TRUE,TRUE,1,Home Maker,19,TRUE,22050,1,Minivan,TRUE,2969,1,FALSE,2,TRUE,39,0,0,64780,1,FALSE,0
"9386",0,0,FALSE,FALSE,FALSE,1,Clerical,29,TRUE,11310,1,SUV,FALSE,0,0,TRUE,1,TRUE,38,10,0,0,1,TRUE,4654.12705454477
"9387",0,0,FALSE,TRUE,FALSE,0,Home Maker,60,TRUE,18400,1,Minivan,FALSE,0,0,FALSE,1,FALSE,58,15,3256,122217,1,FALSE,0
"9388",0,0,FALSE,TRUE,FALSE,2,Blue Collar,25,FALSE,13340,7,SUV,FALSE,0,0,FALSE,2,FALSE,55,12,63376,225111,14,FALSE,0
"9389",0,0,FALSE,TRUE,TRUE,2,Manager,71,TRUE,18950,10,Van,FALSE,0,0,FALSE,2,TRUE,51,7,70195,269925,8,FALSE,0
"9390",0,0,FALSE,FALSE,TRUE,1,Blue Collar,47,FALSE,10760,1,Pickup,FALSE,0,0,TRUE,2,FALSE,38,9,34648,0,1,FALSE,0
"9391",0,2,TRUE,FALSE,FALSE,1,Blue Collar,26,FALSE,17130,9,Minivan,FALSE,5584,3,FALSE,6,TRUE,29,11,47621,196036,1,TRUE,6202.11670666411
